id,name,publishTime
546337827,听说爱情回来过,2006-08-01 00:00:00
1355867700,爱我的人和我爱的人,2009-01-01 00:00:00.004000
437698746,男人不该让女人流眼泪,1996-09-06 00:00:00
428727040,Dust And Dirt,2012-04-16 00:00:00
531732846,Beautiful Girls,2015-04-17 00:00:00.007000
1366341831,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": II. Andante cantabile",2008-05-19 00:00:00
1332292682,INTRO. 권지용 (Middle Fingers-Up),2017-06-08 00:00:00.007000
410012391,Like Herod,1997-10-27 00:00:00.007000
433659989,Good Feeling,2012-01-01 00:00:00.004000
27241200,You Haven't Seen the Last of Me (Dave Audé Radio Edit),2010-11-24 00:00:00.007000
485769003,Today's the Day,2015-09-10 00:00:00.007000
40162326,Moonshine,2012-11-19 00:00:00.007000
468204899,Valentine,2017-01-27 00:00:00.007000
432537903,Storming the Guilty,2014-11-04 00:00:00
489668413,美好的昨天,2015-04-14 00:00:00.007000
34591371,Pieces,2008-11-05 00:00:00.007000
491013612,人生的回转木马,2005-02-04 00:00:00
1336827254,I Just Wanna Dance,2016-05-10 23:25:07.576000
464625948,【日语美文】桜の木の下に（2）,2017-03-10 21:11:46.435000
463106903,“拝啓○○さん”,2007-08-29 00:00:00.007000
1351110607,Floating Thoughts (feat. Oneira),2014-02-07 00:00:00
479810555,Dream tonight,2011-11-28 00:00:00.007000
482772278,Love Life,2013-10-29 00:00:00.007000
450022110,눈을 감아도,2014-10-20 00:00:00.007000
864502435,LOVE,2017-01-15 00:00:00.007000
549638384,애인이 생기면 하고 싶은 일,2014-01-01 00:00:00.004000
1342481513,ダイスキ[Live Mix],2016-12-23 00:00:00.007000
474062725,もう10日目か,2011-02-23 00:00:00
430487683,Love You Like A Love Song,2011-07-04 00:00:00
447596594,Once Upon a Rainy Day,2016-03-03 12:29:47.226000
1334209985,All I Want,2015-11-27 00:00:00.007000
30761547,A Taste Of Honey,1992-01-01 00:00:00.004000
528028955,呦叻,2013-02-24 00:00:00.007000
1329600602,"Tam Daleko, Tam Za Mořem",1999-11-22 00:00:00.007000
473528024,Sunshine Girl (English Version),2012-02-13 00:00:00
465028528,20170311狐说-《失物之书》推荐,2017-03-12 01:09:20.667000
37377216,不動要塞,2012-09-26 00:00:00.007000
1340036,Passion,2010-05-25 00:00:00.007000
1375533974,胡笳十八拍 据《五知斋琴谱》,2007-06-23 00:00:00
412166603,礼物,2006-07-01 00:00:00
487518870,梦仍是一样,1993-12-01 00:00:00
35959521,Magia,2013-12-25 00:00:00.007000
492376581,等你一万年,1998-01-01 00:00:00
424993823,想对你说,2013-03-29 00:00:00.007000
481343080,九月,1999-01-01 00:00:00
566863588,Aquellos Ojitos Verdes,2015-03-24 00:00:00.007000
508442697,Kabus,2006-03-07 00:00:00.007000
